qewewa,,,2,0 1,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ ∃α ➊ = [∀β β ≼ α ⇒ β] ∧ hapawe α [𝜆γ hawoha γ ➋],,, ,,,Proposition ➊ is the answer to what satisfies property ➋ (indicating all the things which satisfy it).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,
qewiga,,,2,0 1,,,,,logic,,,,,,,,,,,,,, ,,,"Proposition ➊ is the answer to what satisfies property ➋ (indicating all the things which satisfy it, as well as the fact that nothing else satisfy it).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lanoha,,,2,0 1,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ ∃α [➊ ⟛ ➋ α],,, ,,,Something is such that ➊ is a proposition stating that that thing has property ➋.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kwáo,,,,,,,,,,
yirazi,,,2,x 2,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆r ∃➋ r ➋ ➊,,, ,,,"Something is, with ➊, in relation ➋.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,
guhoko,,,3,,,,,,logic,,,,,,,,,,,,,, ,,,"The proposition ""what satisfies the predicate ➊"" is such that ➋ is in relation ➌ with that proposition. More precisely: considering the predicate ➊, the thing ➋ and the relation ➌: for all X, the proposition that X is an argument structure which satisfies the predicate is true iff the thing is in that relation with the proposition, and furthermore.",,,,,,,,,,,,,,,,,,,,,*gohı,,,,,,,,,,,,, ,,,,,,
havodo,,,2,,,,,,logic,,,,,,,,,,,,,, ,,,"The proposition ""what satisfies the predicate ➊"" satisfies the property ➋. More precisely: considering the predicate ➊ and the property ➋, for all X, the proposition that X is an argument structure which satisfies the predicate is true iff it satisfies the property.",,,,,,,,,,,,,,,,,,,,,*fıhı,,,,,,,,,,,,, ,,,,,,
ribizi,,,2,,,,,,logic,,,,,,,,,,,,,, ,,,"The proposition ""what satisfies the property ➊"" satisfies the property ➋. In other words: considering the two properties ➊ and ➋, for all X, the proposition that X satisfies the first property is true iff it satisfies the second property, and furthermore, the proposition that X does not satisfy the first property is false iff it doesn't satisfy the second property.",,,,,,,,,,,,,,,,,,,,,*luhı,,,,,,,,,,,,, ,,,,,,
mozako,,,2,0 0,,,,,logic,,,,,,,,,,,,,, ,,,What satisfies the property ➊ depends on what satisfies the property ➋.,,,,,,,,,,,,,,,,,,,,,*hıkuı,,,,,,,,,,,,, ,,,,,,
jecudi,,,1,,,,,,logic,,,,,,,,,,,,,, ,,,all propositions among ➊ are true.,,,,,,,,,,,,,,,,,,,,,,,,,,,,van#VI,,,,,,,,,,,,
kowasu,,,2,,,,,,logic,,,,,,,,,,,,,, ,,,all twosomes among ➊ have property ➋.,,,,,,,,,,,,,,,,,,,,,,,,,,,,tconi#VT_P1,,,,,,,,,,,,
nawulu,,,3,,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ 𝜆➌ ∀α α ≼ ➊ ⇒ [α ≼ ➋ ∨ α ≼ ➌],,, ,,,among ➊ there's ➋ and ➌ and nothing else.,,and₁#NCOO; [together with]#NCOO,,,y#NCOO,,et₁#NCOO,,,,,,,,,,,,,,róı#NCOO,,,jo’u#NCOO,,,,,,,,,,,,,,,,
tacono,,,2,,,,,,logic,,,,,,,,,,,,,, ,,,"among ➊, exactly ➋ (number) propositions are true.",,,,,,,,,,,,,,,,,,,,,,,,,,,,von#VT,,,,,,,,,,,,
yimavi,,,1,,,,,,logic,,,,,,,,,,,,,, ,,,exactly one proposition among ➊ is true.,,,,,,,,,,,,,,,,,,,,,,,,,,,,von#VUA,,,,,,,,,,,,
jubowa,,,2,x x,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ ∄α α ≼ ➊ ∧ α ≼ ➋,,, ,,,nothing is both among ➊ and among ➋.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,
numato,,,2,x 0,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ [➊ ⇒ ➋ = ⊤] ∧ [¬➊ ⇒ ➋ = ⊥],,, ,,has_truth_value,proposition ➊ has truth value ➋.,,,,,,,,,,,,,,,,,,,,,*mane#VT 21,≈ nẻ ▯ jêo ▯.,,*jetlai#VT 21,,,,,,,,,, ,,,,,,
kuqeyi,,,2,x x,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ ∃α α ≼ ➊ ∧ α ≼ ➋,,, ,,,something is both among ➊ and among ➋.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,
lunulo,,,3,2 2 2,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ 𝜆➌ ∀α ∀β ➊ α β ⇔ [∃γ ➋ α γ ∧ ➌ γ β],,, ,,,the binary relation ➊ is the composition of binary relation ➋ with binary relation ➌.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,
qudago,,,2,1⟨🄼⟩ ℙ,,,,,logic,,,,,,,,,,,,,, ,,,"the predicates ➊ (let it be called P) and ➋ (let id be called Q) are such that P is unary and requires a sequence (ordered set) argument, Q is a predicate with key-indexed arguments, and for any associative array A, P(A) is equivalent to Q being true of the unpacked key-indexed argument structure represented by A (for example, if Q is a binary relation, then P({α → x, β → y}) is true iff Q(α → x, β → y)).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,
yeqoqe,,,2,1⟨🄻⟩ ℙ,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ wokifa ➊ ∧ ∀α [[➊ α → zemani α] ∧ [➊ α ⇔ bubeyi ➋ α]],,, ,,,"the predicates ➊ (let it be called P) and ➋ (let id be called Q) are such that P is unary and requires a sequence (ordered set) argument, and for any sequence S, P(S) is equivalent to Q being true of the unpacked argument structure represented by S (for example, if Q is a binary relation, then P([x, y]) is true iff Q(x, y)).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,
jopuho,,,2,0 0,,,,,logic,,,,,,,,,,,,,, ,,,whether ➊ is the case depends on whether ➋ is the case.,,,,,,,,,,,,,,,,,,,,,*makuı; *mashe,,,,,,,,,,,,, ,,,,,,
kupaco,,,0,,,∅,,,logic,,,,,,,,,,,⚙ ∀➊ bubeyi _ ➊,,, ,,,⚙ n-ary tautological predicate.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,
witazi,,,0,∅,,∅,∅,,logic,,,,,,,,,,,∃➊ ➊ ≠ ➊,,, ,⊥ ,,⚙ {{contradictory nullary predicate}},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,
wugeki,?,,0,∅,,∅,∅,,logic,,,,,,,,,,,∃➊ ➊ = ➊,,, ,⊤ ,,⚙ {{tautological nullary predicate}},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,
zalego,,,0,,,,,,logic,,,,,,,,,,,,,, ,⫩,,⚙ {{unknown truth value nullary predicate}},,,,,,,,,,,,,,,,,,,,,,,,,,,,mui,,,,,, ,,,,,,
denoce,,,2,,,,,,logic,,,,bubeyi,,,,,,,𝜆➊ 𝜆➋ ∃α yeqoqe α ➊ ∧ ¬α ➋,,, ,,,➊ (predicate) is false of the argument structure ➋ (sequence of arguments).,,,,,,,,,,,,,,,,,,,,,*mebu,ja jảnē ja sỉemē bı  to ru shè mêpūınē péı sỉasēu síemē bı  bủ dẻı jánē  to to ru shè mêpūınē péı shỉ síemē bı  bủ dẻı jánē lú sỉekō shỉ hóa síemē  to to ru shè mêpūınē péı gủ síemē bı  bủ dẻı jánē  lú sỉekō shỉ hóa síemē na  lú sỉekō gủ hóa síemē  to to ru shè mêpūınē péı sảq síemē bı  bủ dẻı jánē  lú sỉekō shỉ hóa síemē na  lú sỉekō gủ hóa síemē na  lú sỉekō sảq hóa síemē  to to ru shè mêpūınē péı jỏ síemē bı  bủ dẻı jánē  lú sỉekō shỉ hóa síemē na  lú sỉekō gủ hóa síemē na  lú sỉekō sảq hóa síemē na  lú sỉekō jỏ hóa síemē  to shè mêpūınē sa sẻuhūaq pẻı jỏ síemē bı  bủ rảı.,,⁑brijitfa,,,,,,,,,, ,,,,,,
bubeyi,,,2,,,,,,logic,,,,denoce,,,,,,,𝜆➊ 𝜆➋ ∃α yeqoqe α ➊ ∧ α ➋,,, ,,,➊ (predicate) is true of the argument structure ➋ (sequence of arguments).,,,,,,,,,,,,,,,,,,,,,*mejeo; *fıajeo,ja jảnē ja sỉemē bı  to ru shè mêpūınē péı sỉasēu síemē bı   dẻı jánē  to to ru shè mêpūınē péı shỉ síemē bı   dẻı jánē lú sỉekō shỉ hóa síemē  to to ru shè mêpūınē péı gủ síemē bı   dẻı jánē    lú sỉekō shỉ hóa síemē na    lú sỉekō gủ hóa síemē  to to ru shè mêpūınē péı sảq síemē bı   dẻı jánē    lú sỉekō shỉ hóa síemē na    lú sỉekō gủ hóa síemē na    lú sỉekō sảq hóa síemē  to to ru shè mêpūınē péı jỏ síemē bı   dẻı jánē    lú sỉekō shỉ hóa síemē na    lú sỉekō gủ hóa síemē na    lú sỉekō sảq hóa síemē na    lú sỉekō jỏ hóa síemē  to shè mêpūınē sa sẻuhūaq pẻı jỏ síemē bı   bủ rảı.,,zilbri#VT; brije'u#VT,,,,,,,,,, ,,,,,,
tugeno,,,3,,,,,,logic,,,,,,,,,,,,,, ,,,➊ and ➋ are different only in what they are in relation ➌ with.,,,,,,,,,,,,,,,,,,,,,,,,?<panra#V3T 123,,,,,,,,,, ,,,,,,
qotamo,,,3,x x 2,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ 𝜆➌ ➌ ➊ ➋ ∨ ➌ ➋ ➊,,, ,,,➊ and ➋ are either in relation ➌ or are such that the latter is in that relation with the former.,,,,,,,,,,,,,,,,,,,,,*mura,,,,,,,,,,,,, ,,,,,,
padita,,,3,x x 2,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ 𝜆➌ ¬∀α ➌ ➊ α ⇔ ➌ ➋ α,,, ,,,➊ and ➋ are in relation ➌ with different things.,,,,,,,,,,,,,,,,,,,,,heo#VD,,,?frica,,,,cekmi#VI_va_fo,,,,,, ,,,,,,
pocota,,,3,x x 2,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ 𝜆➌ ➌ ➊ ➋ ∧ ➌ ➋ ➊,,, ,,,➊ and ➋ are in relation ➌ with each other.,,,,,,,,,,,,,,,,,,,,,*rugo,,,,,,,,,,,,, ,,,,,,
geyuci,,,3,x x 2,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ 𝜆➌ ∀α ➌ ➊ α ⇔ ➌ ➋ α,,, ,,,➊ and ➋ are in relation ➌ with the same things.,,,,,,,,,,,,,,,,,,,,,jeq#VD,,,.unli#VD,,,,,,,,,, ,,,,,,
nikatu,,,3,x x 2,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ 𝜆➌ ➌ ➊ ➋,,, ,,,➊ and ➋ are in relation ➌.,,,,,,,,,,,,,,,,,,,,,*cuoı; *gujeo,,,ckini#VD,,,,,,ráʼ,,,, ,,,,,,
favuwo,a,,3,x x 2,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ 𝜆➌ [∀α α ≼ ➊ ⇒ ∃β β ≼ ➋ ∧ ➌ β α] ∧ [∀α α ≼ ➋ ⇒ ∃β β ≼ ➊ ∧ ➌ α β],,, ,,,"➊ and ➋ are such that each of the former is such that some of the latter is in relation ➌ with it, and each of the latter is in that relation with some of the former.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,
qayeri,,,3,x x 2,,,,,logic,,,,,,,,,,,,,, ,,,"➊ and ➋ are such that each one of the formers is in relation ➌ with exactly one of the latters, and each one of the latters is such that exactly one of the formers is in that relation with it.",,,,,,,,,,,,,,,,,,,,,*tusashı,,,⁑rolpaki,,,,,,,,,, ,,,,,,
qayowu,,,3,x x 2,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ 𝜆➌ [∀α α ≼ ➊ ⇒ ∃β β ≼ ➋ ∧ ➌ α β] ∧ [∀α α ≼ ➋ ⇒ ∃β β ≼ ➊ ∧ ➌ β α],,, ,,,"➊ and ➋ are such that everything among the formers is in relation ➌ with some of the latters, and everything among the latters is such that some of the formers is in that relation with it.",,,,,,,,,,,,,,,,,,,,,*tusa,,,*rolsuki,,,,,,,,,, ,,,,,,
wiliye,,,3,x x 2,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ 𝜆➌ ➌ ➋ ➊,,, ,,,➊ and ➋ are such that the latter is in relation ➌ with the former.,,,,,,,,,,,,,,,,,,,,,mu/2,,,,,,,,,,,,, ,,,,,,
pihiru,,,3,,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ 𝜆➌ ¬➌ ➊ ➋,,, ,,,➊ and ➋ aren't in relation ➌.,,,,,,,,,,,,,,,,,,,,,*gubu,gủjēo bủ ▯ ▯ ▯.,,,,,,,,,,,, ,,,,,,
bufupe,,,3,,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ 𝜆➌ ➌ ➊ ∧ ➌ ➋,,, ,,,➊ and ➋ both satisfy property ➌.,,,,,,,,,,,,,,,,,,,,,*jeoru,,,,,,,,,,,,, ,,,,,,
hepusa,,,2,,,,,,logic,,,,,,,,,,,λ➊ λP ∀➋ P ➋ ⟹ ➋ = ➊,,, ,,,"➊ are all things, i.e. the only things, that individually have property ➋.",,,,,,,,,,,,,,,,,,,,,,,,,,,,tcu#VT_P1,,,,,,,,,,,,
josuma,,,2,x 2,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ ∀α ∀β [α ≠ β ∧ α ≼ ➊ ∧ β ≼ ➊] ⇒ [➋ α β ∧ ➋ β α],,, ,,,"➊ are exhaustively in relation ➋ with each other; for all pairs from the former, the relation holds.",,,,,,,,,,,,,,,,,,,,,cheo#VT; tucheo#VT; chéq#PRT,,,simxu#VT,,,,tcori#VT_R2,,kwíyu,,,, ,,,,,,
tafere,,,2,,,,,,logic,,,,,,,,,,,,,, ,,,➊ are in relation ➋ with different things.,,,,,,,,,,,,,,,,,,,,,,,,*ficysi’u#VT,,,,,,pθú,,,,,,,,,,
tukuye,,,2,x 2,,,,,logic,,,,,,,,,,,,,,,,,"➊ are in relation ➋ with each other chainwise: one is in the relation with another one, which is also in that relation with yet another one and so on, forming a finite chain.",,,,,,,,,,,,,,,,,,,,,chuecheo#VT,,,,,,,,,,,,,,,,,,,
zokaci,,,2,x 2,,,,,logic,,,,,,,,,,,,,,,,,"➊ are in relation ➋ with each other in a melee way: all are either in the relation with another one, or another one is in that relation with them.",,,,,,,,,,,,,,,,,,,,,koaıcheo#VT; céq#PRT,,,,,,,,,,,,,,,,,,,
wukava,,,2,x 2,,,,,logic,,,,,,,,,,,,,,,,,➊ are in relation ➋ with each other pairwise; each of the former is in that relation with another one of that former.,,,,,,,,,,,,,,,,,,,,,gulıaqcheo#VT; gucheo#VT,,,,,,,,,,,,,,,,,,,
razoyu,,,2,x 2,,,,,logic,,,,,,,,,,,,,,,,,➊ are in relation ➋ with each other radially (the former is split in two groups related by that relation).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jimawa,,,2,x 2,,,,,logic,,,,,,,,,,,,,,,,,"➊ are in relation ➋ with each other ringwise: each one is in the relation with another one, which is also in that relation with yet another one and so on, forming a loop.",,,,,,,,,,,,,,,,,,,,,feoqcheo#VT,,,,,,,,,,,,,,,,,,,
woqire,,,3,,,,,,logic,,,,,,,,,,,,,, ,,,➊ are things that map with a one-to-one correspondency to ➋ by relation ➌.,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcero#VI_va_fo_R2,,,,,, ,,,,,,
dewepe,,,2,,,,,,logic,,,,,,,,,,,,,, ,,,➊ being the case is a sufficient condition for ➋ to be the case.,,,,,,,,,,,,,,,,,,,,,,,,banzu,,,,,,,,,, ,,,,,,
galuce,,,2,,,,,,logic,,,,,,,,,,,,,, ,,,"➊ could be the case only if ➋ is the case, the latter is a necessary condition for the former.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,
pohuti,,,2,x 1,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ ➋ ➊,,, ,,,"➊ has, or collectively have, abstract property or properties ➋.",,have#V²^manifest,,,,,,,,,,,,,,,,,,,ıq; *lıbo,,,ckaji#VT,,,,,,wáʼ,,,, ,,,,,,
pokosu,,,2,x k,,d d,i k,,logic,,,,,,,,,,,,,, ,,,"➊ is a kind of ➋, the former is an instance of the latter.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,
lukiwa,,,1,0,,,,,logic,,,,,,,,,,,𝜆➊ ∃➋ numato ➊ ➋ ║ 𝜆➊ bajise ➊ 0,,, ,,,➊ is a logical proposition or nullary predicate.,,,,,,,,,,,,,,,,,,,,,ꝡaraı; sıaja,,,,,,,,,,,,, ,,,,,,
habohi,,,1,0,,,,,logic,,,,,,,,,,,λP ∀φ P φ = ⊤,,, ,,,➊ is a logical tautology.,,tautology#N,,,,,,,,,,,,,,,,,,,*lapaqtaq,,,,,,,,,,,,, ,,,,,,
nugifu,,,2,0 0,,,,,logic,,,,,,,,,,,,,, ,,,➊ is a necessary condition for ➋ to be the case.,,necessary#AN_for,,,,,,,,,,,,,,,,,,,sua,,,sarcu#VT,,,,,,,,,, ,,,,,,
minewa,,,1,x,,,,,logic,,,,,,,,,,,𝜆➊ ¬netowa ➊,,, ,,,➊ is a nonpredicate (neither a predicate nor a proposition).,,,,,,,,,,,,,,,,,,,,,*sajabu,,,,,,,ma#VI,,,,,, ,,,,,,
netowa,,,1,,,,,,logic,,,,,,,,,,,"𝜆➊ ∃➋ ➊ ➋ ∨ ➊ ∈ {⊥, ⊤}",,, ,,,➊ is a predicate or a proposition.,,,,,,,,,,,,,,,,,,,,,saja,,,,,,,,,,,,, ,,,,,,
tigaja,,,2,1 ℕ,,,,,logic,,,,,,,,,,,,,, ,,,➊ is a property such that anything satisfying it has cardinality ➋.,,,,,,,,,,,,,,,,,,,,,*peıbo,,,,,,,,,,,,, ,,,,,,
tibiwu,,,1,2,,,,,logic,,,,,,,,,,,𝜆R ∀➊ ∀➋ R ➊ ➋ ⇔ R ➋ ➊,,, ,,,➊ is a reflexive binary relation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,
qiyedi,,,1,2,,,,,logic,,,,,,,,,,,𝜆R ∀➊ ∀➋ ∀➌ R ➊ ➋ ∧ R ➋ ➌ ⇔ R ➊ ➌,,, ,,,➊ is a transitive binary relation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,
qeluki,,,1,3,,,,,logic,,,,,,,,,,,𝜆➊ bajise ➊ 3,,, ,,,"➊ is a trinary, trivalent, triadic predicate.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,
fojuri,,,1,2,,,,,logic,,,,,,,,,,,,,, ,,,➊ is a truth-value relation.,,,,,,,,,,,,,,,,,,,,,*tolı,,,,,,,,,,,,, ,,,,,,
belofa,,,1,1,,,,,logic,,,,,,,,,,,𝜆➊ bajise ➊ 1,,, ,,,"➊ is a unary, monovalent, monadic predicate.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,
tunupo,,,1,ℙ,,,,,logic,,,,,,,,,,,𝜆➊ ∃α α ≥ 2 ∧ zukaga α [𝜆β bajise ➊ β],,, ,,,➊ is a variadic predicate.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,
kirove,,,3,x x 2,,,,,logic,,,,,,,,,,,,,, ,,,"➊ is exclusively with some of ➋ in relation ➌ (whenever the former is in that relation with something, it is with some of the latter).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,
qapafo,,,3,x x 2,,,,,logic,,,,,,,,,,,,,, ,,,"➊ is exclusively with ➋ in relation ➌ (whenever the former is in that relation with something, it is with all of the latters collectively).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,
loyoke,,,2,0 0,,,,,logic,,,,,,,,,,,𝜆P 𝜆A ¬∃ϕ ϕ ∈ A ⇒ P ϕ,,, ,,,➊ is false under the logical system ➋ (axioms).,,,,,,,,,,,,,,,,,,,,,⁑lojıbu,,,?jitfa,,,,,,,,,, ,,,,,,
maruhe,,,1,0,,,,,logic,,,,,,,,,,,𝜆➊ ¬➊,,, ,¬,,"➊ is false, isn't the case.",,not#POLAR; -n’t#INFL; false#AN₁; untrue#AN₁; no#ANSW,झूठा#AN,,no#POLAR; falso#AN,,[ne … pas]#POLAR; faux#AN,,,不#POLAR; 假#AN,,,,,,,yalış#AN,faltsu#AN,,,bu/1,,,iitfa; ⁑tolfatci,,,,bi#PRT; zi#PRT,,há,,,, ,,,,,,
tunije,,,4,x x ℕ 2,,,,,logic,,,,,,,,,,,,,, ,,,"➊ is in relation R with ➋ to the ➌th degree of transitive composition, with R being the relation ➍; in other words, the relation between them is the relation R transitively composed with itself N times.",,,,,,,,,,,,,,,,,,,,,,,,ki’inmoi,,,,,,,,,,,,,,,,
fihofi,,,2,x 2,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ ∀α ➋ ➊ α,,, ,,,➊ is in relation ➋ with everything.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,
jicipe,,,2,x 2,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ ∄α ➋ ➊ α,,, ,,,➊ is in relation ➋ with nothing.,,,,,,,,,,,,,,,,,,,,,*sıacuoı,,,,,,,,,,,,, ,,,,,,
nuwube,,,2,x 2,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ ∃α ➋ ➊ α,,, ,,,➊ is in relation ➋ with something.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,
tenaho,,,2,x ℙ,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ ∃α ∃β limubi [bubeyi ➋ β α ➊],,, ,,,➊ is involved in predicate ➋; the latter being true of some argument structure syntactically entails something about the former.,,,,,,,,,,,,,,,,,,,,,,,,ctu'au,,,,,,,,,, ,,,,,,
yeyepa,a,,2,x x,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ ¬[∀➌ pohuti ➊ ➌ ⇔ pohuti ➋ ➌],,, ,≠,,➊ is not the same thing as ➋.,,different#AN_from₁^other,,,,,,,,,,,,,,,,,,,heo/2; meaheo,,,⁑nardu’o#VT; ~<drata#VD 12,,,,,,,,,, ,,,,,,
gisiwu,,,1,x,,c,,,logic,,,,,,,,,,,𝜆➊ ➊=➊ ║ 𝜆➊ ∃P P ➊,,, ,,,"➊ is something, anything, a thing.",,thing#N₁,,,,,chose#NF₁,,,,もの#N,,,,,,,,,,raı,,,dzai’i#VI,,,,mai#VI,,ñáı,,,, ,,,,,,
susiku,,,2,x 2,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆r ∃➋ r ➊ ➋,,, ,,,➊ is such that something is in relation ➋ with the former.,,,,,,,,,,,,,,,,,,,,,mu/1,,,,,,,,,,,,, ,,,,,,
lowuli,,,2,1 1,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ wokifa ➊ ∧ ➊ = ➋,,, ,,,➊ is the property ➋.,,,,,,,,,,,,,,,,,,,,,cuaq,,,,,,,,,,,,, ,,,,,,
terupo,,,3,0 ℙ 🄻,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ 𝜆➌ seduyu ➊ [bubeyi ➋ ➌],,, ,,,➊ is the proposition of predicate ➋ applied to argument structure ➌ (sequence).,,,,,,,,,,,,,,,,,,,,,,,,bridi#VD,,,,,,,,,, ,,,,,,
kipone,,,3,0 0 0,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ 𝜆➌ tulemu ➊ [➋ ∧ ➌],,, ,,,➊ is the proposition that ➋ and ➌ are both the case.,,,,,,,,,,,,,,,,,,,,,*luru,,,kanxe#VD,,,,,,,,,, ,,,,,,
zekoga,,,4,,,,,,logic,,,qoyawe,,,,,,,,𝜆➊ 𝜆➋ 𝜆➌ 𝜆➍ niyuna ➍ ∧ ➊ ≥ 1 ∧ berogo [➍ = 1] [➊ = ➋] [➊ = [𝜆α 𝜆β ∃r ➌ [𝜆δ ➋ α δ] [𝜆δ r δ β]] ∧ fohuka r ➋ ➌ (➍ − 1)],,, ,,,"➊ is the relation obtained by composing the relation ➋ with itself N times (i.e. the former is the N-th iterate or N-th relational power of the latter) with transitively joining the last argument slot of one iterate with the first argument slot of the next one with binary quantifier ➌ (binary relation between two properties), with N being the number ➍.",,,,,,,,,,,,,,,,,,,,,,,,dzoli#V3T 1243,,,,,,,,,, ,,,,,,
fohuka,,,3,,,,,,logic,,,qoyawe,,,,,,,,𝜆➊ 𝜆➋ 𝜆➌ ∃α [qoyawe ➊ ➋ α ∧ dufedi α ➌],,, ,,,"➊ is the relation obtained by composing the relation ➋ with itself N times, i.e. the former is the N-th iterate or N-th relational power of the latter, with N being the cardinality of anything satisfying property ➌.",,,,,,,,,,,,,,,,,,,,,*cuoıko,,,,,,,,,,,,, ,,,,,,
duzevi,,,3,2 2 ℕ,,,,,logic,,,"duzevi, fohuka",,,,,,,,𝜆➊ 𝜆➋ 𝜆➌ niyuna ➌ ∧ ➌ ≥ 1 ∧ berogo [➌ = 1] [➊ = ➋] [➊ = [𝜆α 𝜆β ∃δ ➋ α δ ∧ [∃r r δ β ∧ duzevi r ➊ (➌ − 1)]]],,, ,,,"➊ is the relation obtained by composing the relation ➋ with itself N times, i.e. the former is the N-th iterate or N-th relational power of the latter, with N being the number ➌.",,,,,,,,,,,,,,,,,,,,,toeq,,,,,,,,,,,,, ,,,,,,
qoyawe,,,3,x x 2,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ 𝜆➌ ∀α [➌ ➊ α ⇔ ➌ ➋ α],,, ,,,➊ is the same as ➋ in what it is in relation ➌ with.,,,,,,,,,,,,,,,,,,,,,jeq/3,,,,,,,,,,,,, ,,,,,,
suyelu,,,2,x x,,,,,logic,,,,,,,,,,,𝜆➊ 𝜆➋ ∀➌ pohuti ➊ ➌ ⇔ pohuti ➋ ➌,,, ,=,,➊ is the same thing as ➋.,,be#COP^same; [the same]#DP_as,,,,,,,,,,,,,,,,,,,meajeq; raıjeq; jeqtu; jeıjeq; *meatuq; *jeıga,lủ hỏa ▯ na ▯.,,du#VT; dubdu'i#VT,,,,,,,,,, ,,,,,,
socepo,,,2,0 0,,,,,logic,,,,,,,,,,,,,, ,,,➊ is true under model ➋.,,,,,,,,,,,,,,,,,,,,,*lojıjeo,,,?jetnu,,,,,,,,,, ,,,,,,
yohaze,,,2,x 1,,,,,logic,,,,,,,,,,,,,, ,,,➊ is true with a quantification domain restricted exhaustively to entities ➋.,,,,,,,,,,,,,,,,,,,,,*meabı,,,,,,,,,,,,, ,,,,,,
gigiya,,,2,0 1,,,,,logic,,,,,,,,,,,,,, ,,,➊ is true with a quantification domain restricted exhaustively to what has property ➋.,,,,,,,,,,,,,,,,,,,,,*lıbı,,,,,,,,,,,,, ,,,,,,
gicuve,,,1,0,,,,,logic,,,,,,,,,,,,,, ,,,"➊ is true with maximal quantification domain (the quantification domain for that proposition is regarded as being as wide as possible, including anything one can think of, part of any world, real or imaginary; there is no implicit domain restriction).",,,,,,,,,,,,,,,,,,,,,*tubı,,,,,,,,,,,,, ,,,,,,
